city,lat,lng
"West Chester, Pennsylvania",39.9606643,-75.6054882
"Whitehall, Pennsylvania",40.6572331,-75.4985521
"Yeadon, Pennsylvania",39.9390017,-75.2554605
"Akron, Pennsylvania",40.1567616,-76.2021742
"Ardmore, Pennsylvania",40.0067785,-75.2854622
"Bellefonte, Pennsylvania",40.91339430000001,-77.7783348
"Bryn Mawr, Pennsylvania",40.0230237,-75.3151772
"Feasterville, Pennsylvania",40.1466378,-74.9952259
"Gladwyne, Pennsylvania",40.0493121,-75.2770721
"Holland, Pennsylvania",40.2010288,-74.9722322
"Johnstown, Pennsylvania",40.32674069999999,-78.9219698
"Manheim, Pennsylvania",40.16342789999999,-76.3949614
"Mountain Top, Pennsylvania",41.16952690000001,-75.87741900000002
"Myerstown, Pennsylvania",40.3745363,-76.30273179999999
"Newmanstown, Pennsylvania",40.3495367,-76.2132824
"Pleasant Gap, Pennsylvania",40.8681177,-77.7466665
"Reamstown, Pennsylvania",40.2114823,-76.1232796
"Ridley Park, Pennsylvania",39.8812236,-75.32379929999999
"Trenton, Pennsylvania",40.8381432,-76.09048849999999
"Trevose, Pennsylvania",40.1392766,-74.9810019
"Villanova, Pennsylvania",40.0375832,-75.3491813
"Wilkes-Barre, Pennsylvania",41.2459149,-75.88130749999999
"Wynnewood, Pennsylvania",39.9995913,-75.273018
"Pottstown, Pennsylvania",40.2453741,-75.6496302
"Aliquippa, Pennsylvania",40.615537,-80.26218519999999
"Narberth, Pennsylvania",40.0084456,-75.26046
"Waynesboro, Pennsylvania",39.755927,-77.57776919999999
"Colwyn, Pennsylvania",39.9123351,-75.253794
"Conestoga, Pennsylvania",39.9454909,-76.3379045
"Shiremanstown, Pennsylvania",40.2234232,-76.95358619999999
"Churchville, Pennsylvania",40.2030643,-74.9968543
"Crum Lynne, Pennsylvania",39.8672609,-75.33684509999999
"Dauphin, Pennsylvania",40.3673093,-76.9310859
"Edwardsville, Pennsylvania",41.2695257,-75.9163085
"Hatboro, Pennsylvania",40.1742757,-75.10683879999999
"Hazleton, Pennsylvania",40.9584181,-75.97464719999999
"Homestead, Pennsylvania",40.4059025,-79.9119948
"Huntington, Pennsylvania",40.48479589999999,-78.0102813
"Jamison, Pennsylvania",40.2548974,-75.0890348
"Lake City, Pennsylvania",42.0142229,-80.3453435
"Lemont, Pennsylvania",40.8106175,-77.81833379999999
"Marysville, Pennsylvania",40.3425876,-76.9299748
"Norwood, Pennsylvania",39.8917793,-75.29963090000001
"Pittsfield, Pennsylvania",41.8445244,-79.4028639
"Strafford, Pennsylvania",40.0509421,-75.4043578
"Swarthmore, Pennsylvania",39.9020565,-75.3499123
"Irwin, Pennsylvania",40.3245138,-79.70115489999999
"Prospect Park, Pennsylvania",39.8878904,-75.3082426
"Ponce, Puerto Rico",18.0110768,-66.6140616
"Caguas, Puerto Rico",18.2387995,-66.035249
"Carolina, Puerto Rico",18.3803255,-65.9626213
"Guaynabo, Puerto Rico",18.3615548,-66.11106819999999
"Lajas, Puerto Rico",18.049962,-67.0593449
"Las Piedras, Puerto Rico",18.1855753,-65.87362449999999
"Rio Piedras, Puerto Rico",18.3894791,-66.0404057
"San Juan, Puerto Rico",18.4655394,-66.1057355
"Trujillo Alto, Puerto Rico",18.3563169,-66.0033838
"Bayamon, Puerto Rico",18.389396,-66.1653224
"Providence, Rhode Island",41.8239891,-71.4128343
"Cranston, Rhode Island",41.7798226,-71.4372796
"Woonsocket, Rhode Island",42.00287609999999,-71.51478390000001
"Bristol, Rhode Island",41.6771101,-71.26620249999999
"Centerdale, Rhode Island",41.8558649,-71.4789505
"Central Falls, Rhode Island",41.8906553,-71.3922785
"Pawtucket, Rhode Island",41.878711,-71.38255579999999
"Warwick, Rhode Island",41.7001009,-71.4161671
"Coventry, Rhode Island",41.6885978,-71.5642076
"East Providence, Rhode Island",41.8137116,-71.3700545
"Cayce, South Carolina",33.96570910000001,-81.0739827
"Columbia, South Carolina",34.0007104,-81.0348144
"Boiling Springs, South Carolina",35.046508,-81.9817726
"Spartanburg, South Carolina",34.9495672,-81.9320482
"Lexington, South Carolina",33.9815369,-81.2362107
"West Columbia, South Carolina",33.9934867,-81.0739825
"Anderson, South Carolina",34.5034394,-82.6501332
"Bluffton, South Carolina",32.2371465,-80.8603868
"Clemson, South Carolina",34.6834382,-82.8373654
"Greenville, South Carolina",34.85261759999999,-82.3940104
"Greer, South Carolina",34.9387279,-82.2270568
"Mount Pleasant, South Carolina",32.8323225,-79.82842579999999
"Myrtle Beach, South Carolina",33.6890603,-78.8866943
"Pawleys Island, South Carolina",33.4332236,-79.12143130000001
"Taylors, South Carolina",34.9203946,-82.2962268
"New Bern, South Carolina",35.108493,-77.04411429999999
"Woodruff, South Carolina",34.7395701,-82.0370466
"Charleston, South Carolina",32.7764749,-79.93105120000001
"Conway, South Carolina",33.8360034,-79.0478143
"Fort Mill, South Carolina",35.0073697,-80.94507589999999
"Gaffney, South Carolina",35.0717945,-81.64981949999999
"Orangeburg, South Carolina",33.4918203,-80.8556476
"Tega Cay, South Carolina",35.02431200000001,-81.0278546
"Camden, South Carolina",34.24653929999999,-80.6070237
"Eastover, South Carolina",33.876821,-80.6928654
"Goose Creek, South Carolina",32.9810059,-80.03258670000001
"Irmo, South Carolina",34.0859829,-81.1831513
"North Charleston, South Carolina",32.8546197,-79.9748103
"Rock Hill, South Carolina",34.9248667,-81.02507840000001
"Simpsonville, South Carolina",34.7370639,-82.25428339999999
"Travelers Rest, South Carolina",34.9676167,-82.4434548
"Inman, South Carolina",35.0470617,-82.0901088
"Abbeville, South Carolina",34.1781719,-82.3790147
"Greenwood, South Carolina",34.1954001,-82.1617883
"Gilbert, South Carolina",33.9243121,-81.3937131
"Hopkins, South Carolina",33.9043212,-80.8770342
"Chesnee, South Carolina",35.1484549,-81.8609371
"Due West, South Carolina",34.3334469,-82.387902
"Honea Path, South Carolina",34.4465018,-82.3915121
"Moore, South Carolina",34.833416,-81.992074
"Pacolet, South Carolina",34.89901820000001,-81.7617679
"Denmark, South Carolina",33.3226546,-81.1423236
"Duncan, South Carolina",34.9378962,-82.1451096
"Brandon, South Dakota",43.5946963,-96.5719896
"Sioux Falls, South Dakota",43.5473028,-96.728333
"Huron, South Dakota",44.3633173,-98.21425719999999
"South Dakota, South Dakota",43.9695148,-99.9018131
"Brookings, South Dakota",44.3113573,-96.79838769999999
"North Sioux City, South Dakota",42.5272168,-96.48308639999999
"Yankton, South Dakota",42.87110879999999,-97.39728129999999
"Sioux, South Dakota",43.5473028,-96.728333
"South Sioux, South Dakota",43.5473028,-96.728333
"Franklin, Tennessee",35.9250637,-86.8688899
"Memphis, Tennessee",35.1495343,-90.0489801
"Nashville, Tennessee",36.1626638,-86.7816016
"Antioch, Tennessee",36.0597177,-86.6715948
"Chattanooga, Tennessee",35.0456297,-85.3096801
"Jonesborough, Tennessee",36.2942722,-82.4734787
"East Ridge, Tennessee",34.99474410000001,-85.2256635
"Johnson City, Tennessee",36.313439700000004,-82.3534727
"Brentwood, Tennessee",36.0331164,-86.78277720000001
"Gallatin, Tennessee",36.3883809,-86.4466599
"Hendersonville, Tennessee",36.3047735,-86.6199957
"Knoxville, Tennessee",35.9606384,-83.9207392
"La Vergne, Tennessee",36.0156178,-86.5819394
"Murfreesboro, Tennessee",35.8456213,-86.39027
"Smyrna, Tennessee",35.9828412,-86.5186045
"Bristol, Tennessee",36.5951059,-82.18874439999999
"Clarksville, Tennessee",36.5297706,-87.3594528
"Kingsport, Tennessee",36.548434,-82.5618186
"Kodak, Tennessee",35.9745743,-83.62708959999999
"Madison, Tennessee",36.25620019999999,-86.7143516
"Spring Hill, Tennessee",35.751179,-86.9300023
"Cordova, Tennessee",35.1598391,-89.761545
"Lakeland, Tennessee",35.2306435,-89.7403606
"Shelbyville, Tennessee",35.483406,-86.46027169999999
"Bartlett, Tennessee",35.2045328,-89.8739753
"Piney Flats, Tennessee",36.4192723,-82.3048542
"Corryton, Tennessee",36.1528688,-83.784746
"Fairview, Tennessee",35.9820074,-87.12139529999999
"Greeneville, Tennessee",36.1631574,-82.83098609999999
"Harrison, Tennessee",35.1136837,-85.1380092
"Hermitage, Tennessee",36.1988486,-86.6197777
"Jonesboro, Tennessee",36.2942722,-82.4734787
"Powell, Tennessee",36.0318578,-84.027655
"Rockvale, Tennessee",35.7574629,-86.5313906
"Ooltewah, Tennessee",35.0712154,-85.0817091
"Milligan College, Tennessee",36.3016849,-82.29511149999999
"Maryville, Tennessee",35.7564719,-83.9704593
"Oak Ridge, Tennessee",36.0103561,-84.26964490000002
"Alcoa, Tennessee",35.7895271,-83.9737935
"Cleveland, Tennessee",35.1595182,-84.8766115
"Cookeville, Tennessee",36.162839,-85.5016423
"Goodlettsville, Tennessee",36.3231066,-86.7133302
"Mcdonald, Tennessee",35.1134073,-84.9827262
"Greenbrier, Tennessee",36.4275477,-86.8047199
"Amarillo, Texas",35.2219971,-101.8312969
"Arlington, Texas",32.735687,-97.10806559999999
"Austin, Texas",30.267153,-97.7430608
"Azle, Texas",32.8951262,-97.5458565
"Dallas, Texas",32.7766642,-96.79698789999999
"Euless, Texas",32.8370727,-97.08195409999999
"Fort Worth, Texas",32.7554883,-97.3307658
"Houston, Texas",29.7604267,-95.3698028
"Plano, Texas",33.0198431,-96.6988856
"Richardson, Texas",32.9483335,-96.7298519
"San Antonio, Texas",29.4241219,-98.49362819999999
"Sugar Land, Texas",29.6196787,-95.6349463
"Lake Dallas, Texas",33.1192875,-97.0255641
"Abilene, Texas",32.4487364,-99.73314390000002
"Galveston, Texas",29.3013479,-94.7976958
"Grand Prairie, Texas",32.7459645,-96.99778459999999
"Haltom City, Texas",32.7995738,-97.26918169999999
"Watauga, Texas",32.8579056,-97.25473710000001
"Allen, Texas",33.1031744,-96.67055030000002
"Beaumont, Texas",30.080174,-94.1265562
"Bedford, Texas",32.844017,-97.1430671
"Boerne, Texas",29.79466409999999,-98.7319703
"Cactus, Texas",36.05225739999999,-102.0023992
"Carrollton, Texas",32.9756415,-96.8899636
"Cedar Hill, Texas",32.5884689,-96.9561152
"Coppell, Texas",32.9545687,-97.01500779999999
"Dumas, Texas",35.8653789,-101.9732236
"El Paso, Texas",31.7618778,-106.4850217
"Garland, Texas",32.912624,-96.63888329999999
"Georgetown, Texas",30.6332618,-97.6779842
"Grapevine, Texas",32.9342919,-97.0780654
"Highlands, Texas",29.818836,-95.0560404
"Hurst, Texas",32.8234621,-97.1705678
"Irving, Texas",32.8140177,-96.9488945
"Kerrville, Texas",30.0474332,-99.1403189
"Kingwood, Texas",30.0575359,-95.19029859999999
"Laredo, Texas",27.5035613,-99.5075519
"Lewisville, Texas",33.046233,-96.994174
"Mansfield, Texas",32.5631924,-97.1416768
"Mckinney, Texas",33.1972465,-96.6397822
"Mesquite, Texas",32.76679550000001,-96.5991593
"Midland, Texas",31.9973456,-102.0779146
"Missouri City, Texas",29.6185669,-95.5377215
"North Richland Hills, Texas",32.8342952,-97.2289029
"Port Lavaca, Texas",28.6149968,-96.6260892
"Richland Hills, Texas",32.8159623,-97.22806949999999
"Roanoke, Texas",33.0040126,-97.2258483
"Rowlett, Texas",32.9029017,-96.56388
"Tomball, Texas",30.0971621,-95.6160549
"Tyler, Texas",32.3512601,-95.30106239999999
"Waco, Texas",31.549333,-97.1466695
"Webster, Texas",29.5377315,-95.1182645
"Wharton, Texas",29.3116366,-96.1027371
"Benbrook, Texas",32.673188,-97.4605759
"Lubbock, Texas",33.5778631,-101.8551665
"Bridgeport, Texas",33.2101155,-97.75475519999999
"Brookshire, Texas",29.7860643,-95.95106609999999
"Brownsville, Texas",25.9017472,-97.4974838
"Conroe, Texas",30.3118769,-95.45605119999999
"Corpus Christi, Texas",27.8005828,-97.39638099999999
"Forney, Texas",32.7481845,-96.4719312
"Fresno, Texas",29.5388465,-95.4474414
"Gorman, Texas",32.2137484,-98.67061059999999
"Katy, Texas",29.7857853,-95.8243956
"Kyle, Texas",29.9891052,-97.87722670000001
"Pflugerville, Texas",30.4548451,-97.6222665
"Round Rock, Texas",30.5082551,-97.678896
"Saginaw, Texas",32.8601275,-97.3639068
"San Marcos, Texas",29.8832749,-97.9413941
"Stafford, Texas",29.6160671,-95.55772209999999
"The Colony, Texas",33.0806083,-96.89283089999999
"Leander, Texas",30.5788055,-97.8530686
"Texas City, Texas",29.383845,-94.9027002
"Farmers Branch, Texas",32.9265137,-96.89611509999999
"Rockwall, Texas",32.93123360000001,-96.4597089
"Sachse, Texas",32.9762327,-96.5952703
"Belton, Texas",31.0560132,-97.46445299999999
"Bertram, Texas",30.7437957,-98.0555763
"Desoto, Texas",32.5896998,-96.8570738
"Fairview, Texas",33.1578952,-96.6316593
"Friendswood, Texas",29.5293998,-95.2010447
"Frisco, Texas",33.1506744,-96.82361159999999
"Helotes, Texas",29.5780056,-98.6897451
"Keller, Texas",32.9341893,-97.229298
"Kennedale, Texas",32.646801,-97.2258465
"Lago Vista, Texas",30.4601975,-97.98834769999999
"Liberty Hill, Texas",30.6649119,-97.9225161
"Little Elm, Texas",33.1626193,-96.9375051
"Marble Falls, Texas",30.5782446,-98.2728003
"Mcallen, Texas",26.2034071,-98.23001239999999
"Pearland, Texas",29.5635666,-95.2860474
"Richmond, Texas",29.5821811,-95.76078319999999
"Schertz, Texas",29.5521737,-98.269734
"Southlake, Texas",32.9412363,-97.1341783
"Waxahachie, Texas",32.3865312,-96.8483311
"Wylie, Texas",33.0151201,-96.5388789
"Ashley, Texas",33.0175663,-96.7105892
"Bellaire, Texas",29.7057858,-95.4588299
"Channelview, Texas",29.7760599,-95.11465330000001
"College Station, Texas",30.627977,-96.3344068
"Colleyville, Texas",32.8809603,-97.155012
"Copperas Cove, Texas",31.124062,-97.90307849999999
"Denton, Texas",33.2148412,-97.13306829999999
"Dripping Springs, Texas",30.1902067,-98.0866781
"Groves, Texas",29.94826949999999,-93.9171155
"Haslet, Texas",32.9748469,-97.34779569999999
"Hutto, Texas",30.54269949999999,-97.5466702
"Killeen, Texas",31.1171194,-97.72779589999999
"League City, Texas",29.5074538,-95.0949303
"Magnolia, Texas",30.2093794,-95.75078150000002
"Nacogdoches, Texas",31.6035129,-94.6554874
"Nederland, Texas",29.9743803,-93.9923965
"Pasadena, Texas",29.6910625,-95.2091006
"Seguin, Texas",29.5688411,-97.9647269
"Spring, Texas",30.0799405,-95.41716009999999
"The Woodlands, Texas",30.1658207,-95.46126249999999
"Red Oak, Texas",32.5332101,-96.8153
"Woodlands, Texas",30.1658207,-95.46126249999999
"Addison, Texas",32.96179,-96.82916850000001
"Barland, Texas",32.912624,-96.63888329999999
"Canyon, Texas",34.9803342,-101.9188024
"Humble, Texas",29.99883119999999,-95.26215529999999
"Keene, Texas",32.4011296,-97.3239059
"Cypress, Texas",29.9716905,-95.6937856
"Duncanville, Texas",32.6518004,-96.9083366
"Mc, Texas",26.2034071,-98.23001239999999
"Pantego, Texas",32.7142988,-97.1564001
"Richland, Texas",31.9268257,-96.4294257
"Rockport, Texas",28.0205733,-97.0544341
"Temple, Texas",31.0982344,-97.342782
"Salt Lake City, Utah",40.7607793,-111.8910474
"Pleasant Grove, Utah",40.3641184,-111.73854
"Murray, Utah",40.6668916,-111.8879909
"South Salt Lake, Utah",40.7188354,-111.8882691
"Holladay, Utah",40.6688363,-111.8246557
"Midvale, Utah",40.6110589,-111.8999353
"Taylorsville, Utah",40.66772479999999,-111.9388258
"West Jordan, Utah",40.6096698,-111.9391031
"West Valley City, Utah",40.6916132,-112.0010501
"Sandy, Utah",40.5649781,-111.8389726
"Orem, Utah",40.2968979,-111.6946475
"Stansbury Park, Utah",40.63772170000001,-112.2960589
"Draper, Utah",40.5246711,-111.8638226
"Logan, Utah",41.7369803,-111.8338359
"Ogden, Utah",41.223,-111.9738304
"Riverton, Utah",40.521893,-111.9391023
"South Jordan, Utah",40.5621704,-111.929658
"Bountiful, Utah",40.8893895,-111.880771
"Kearns, Utah",40.6599468,-111.9963275
"Magna, Utah",40.7091121,-112.1016088
"Park City, Utah",40.6460622,-111.4979729
"Springville, Utah",40.1652335,-111.6107526
"Clearfield, Utah",41.1107771,-112.0260538
"North Salt Lake, Utah",40.8485564,-111.9068824
"Colchester, Vermont",44.5439375,-73.1479068
"Burlington, Vermont",44.4758825,-73.21207199999999
"South Burlington, Vermont",44.4669941,-73.1709604
"Winooski, Vermont",44.491438,-73.1856832
"Barre, Vermont",44.1970055,-72.50204939999999
"Essex, Vermont",44.4905054,-73.1112433
"Essex Junction, Vermont",44.4905433,-73.11122069999999
"Montpelier, Vermont",44.26005929999999,-72.5753869
"Williston, Vermont",44.4454432,-73.099194
"Waterbury, Vermont",44.3378203,-72.7562636
"Shelburne, Vermont",44.3806065,-73.227626
"Alexandria, Virginia",38.8048355,-77.0469214
"Annandale, Virginia",38.8303905,-77.1963703
"Arlington, Virginia",38.8816208,-77.09098089999999
"Bridgewater, Virginia",38.38207060000001,-78.97669599999999
"Burke, Virginia",38.7934466,-77.27165049999999
"Centerville, Virginia",38.8403909,-77.42887689999999
"Centreville, Virginia",38.8403909,-77.42887689999999
"Charlottesville, Virginia",38.0293059,-78.47667810000002
"Dumfries, Virginia",38.5676202,-77.3280382
"Fairfax, Virginia",38.84622359999999,-77.30637329999999
"Falls Church, Virginia",38.88233400000001,-77.1710914
"Farmville, Virginia",37.3020965,-78.3919401
"Glen Allen, Virginia",37.665978,-77.5063739
"Hampton, Virginia",37.0298687,-76.34522179999999
"Harrisonburg, Virginia",38.4495688,-78.8689155
"Haymarket, Virginia",38.8120591,-77.6363806
"Herndon, Virginia",38.9695545,-77.3860976
"Lorton, Virginia",38.704282,-77.2277603
"Manassas, Virginia",38.7509488,-77.47526669999999
"Manassas Park, Virginia",38.7840035,-77.4697111
"Mclean, Virginia",38.9338676,-77.1772604
"Mechanicsville, Virginia",37.6087561,-77.3733139
"Newport, Virginia",37.0870821,-76.4730122
"Newport News, Virginia",37.0870821,-76.4730122
"Reston, Virginia",38.9586307,-77.35700279999999
"Richmond, Virginia",37.5407246,-77.4360481
"Roanoke, Virginia",37.2709704,-79.9414266
"Springfield, Virginia",38.7892801,-77.18720359999999
"Sterling, Virginia",39.0066993,-77.4291298
"Woodbridge, Virginia",38.6581722,-77.2497049
"Norfolk, Virginia",36.8507689,-76.28587259999999
"Grottoes, Virginia",38.2673516,-78.8258584
"Mount Solon, Virginia",38.3448488,-79.085032
"Penn Laird, Virginia",38.3856818,-78.8025247
"Fredericksburg, Virginia",38.3031837,-77.4605399
"Stafford, Virginia",38.4220687,-77.4083086
"Ashburn, Virginia",39.0437567,-77.4874416
"Lynchburg, Virginia",37.4137536,-79.14224639999999
"Nokesville, Virginia",38.698729,-77.57971189999999
"Virginia Beach, Virginia",36.8529263,-75.97798499999999
"Dale City, Virginia",38.6370622,-77.31109459999999
"Vienna, Virginia",38.9012225,-77.2652604
"Triangle, Virginia",38.54678759999999,-77.3366491
"Waynesboro, Virginia",38.0684692,-78.8894682
"Crimora, Virginia",38.1540221,-78.850302
"Salem, Virginia",37.2934681,-80.05476259999999
"Vinton, Virginia",37.2809707,-79.8969819
"Fairfax Station, Virginia",38.8015452,-77.3254485
"Aldie, Virginia",38.9756745,-77.6418724
"Barboursville, Virginia",38.1709675,-78.2816723
"Chantilly, Virginia",38.8942786,-77.43109919999999
"Gainesville, Virginia",38.7956706,-77.6138802
"Great Falls, Virginia",38.9981652,-77.2883157
"Leesburg, Virginia",39.1156615,-77.56360149999999
"Oak Hill, Virginia",38.9128711,-77.4086115
"Potomac Falls, Virginia",39.0066993,-77.4291298
"South Riding, Virginia",38.9120704,-77.49856729999999
"Stephens City, Virginia",39.0834398,-78.21805669999999
"Virginia, Virginia",37.4315734,-78.6568942
"Yorktown, Virginia",37.2387556,-76.5096731
"Clifton, Virginia",38.7801142,-77.3866535
"Linville, Virginia",38.5204001,-78.8375257
"Midlothian, Virginia",37.5061069,-77.6490005
"South Arlington, Virginia",38.8816208,-77.09098089999999
"Troutville, Virginia",37.4181897,-79.87476269999999
"Weyers Cave, Virginia",38.288462,-78.9130826
